,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
6718,0.0,5.0,2.0,2.0,0.0,121.0,1.0,1.0,2.0,7.0,0.0,128.0,3.0,0.0,1.0,3.0,277.5272822380066,1,2,1,1.0
6719,0.0,5.0,2.0,2.0,0.0,121.0,1.0,1.0,2.0,7.0,0.0,129.0,3.0,0.0,1.0,3.0,277.53561425209045,1,2,1,1.0
6720,0.0,5.0,2.0,2.0,0.0,121.0,1.0,1.0,2.0,7.0,0.0,130.0,3.0,0.0,1.0,3.0,277.54416823387146,1,2,1,1.0
6721,0.0,5.0,2.0,2.0,0.0,122.0,1.0,1.0,2.0,7.0,0.0,130.0,3.0,0.0,1.0,3.0,277.55246138572693,1,2,1,1.0
6722,0.0,5.0,2.0,2.0,0.0,123.0,1.0,1.0,2.0,7.0,0.0,130.0,3.0,0.0,1.0,3.0,277.56077456474304,1,2,1,1.0
6723,0.0,5.0,2.0,2.0,0.0,124.0,1.0,1.0,2.0,7.0,0.0,130.0,3.0,0.0,1.0,3.0,277.56914591789246,1,2,1,1.0
6724,0.0,5.0,2.0,2.0,0.0,125.0,1.0,1.0,2.0,7.0,0.0,130.0,3.0,0.0,1.0,3.0,277.5774886608124,1,2,1,1.0
6725,0.0,5.0,2.0,2.0,0.0,125.0,1.0,1.0,2.0,7.0,0.0,129.0,3.0,0.0,1.0,3.0,277.58587312698364,1,2,1,1.0
6726,0.0,5.0,2.0,1.0,0.0,125.0,1.0,1.0,2.0,7.0,0.0,129.0,3.0,0.0,1.0,3.0,277.5941002368927,1,2,1,1.0
6727,0.0,5.0,2.0,1.0,0.0,124.0,1.0,1.0,2.0,7.0,0.0,129.0,3.0,0.0,1.0,3.0,277.6025242805481,1,2,1,1.0
6728,0.0,5.0,2.0,1.0,0.0,124.0,1.0,1.0,2.0,7.0,0.0,128.0,3.0,0.0,1.0,3.0,277.6109993457794,1,2,1,1.0
