,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
2089,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,193.69967031478882,1,2,1,1.0
2091,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,193.8073103427887,1,2,1,1.0
2092,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,193.81579518318176,1,2,1,1.0
2093,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,193.8245325088501,1,2,1,1.0
2094,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,193.83331966400146,1,2,1,1.0
2096,0.0,9.0,0.0,1.0,1.0,144.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,193.8862111568451,1,2,1,1.0
2097,0.0,9.0,0.0,1.0,1.0,143.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,193.90299773216248,1,2,1,1.0
2098,0.0,9.0,0.0,1.0,1.0,142.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,193.91125082969666,1,2,1,1.0
3057,0.0,11.0,0.0,3.0,0.0,157.0,1.0,1.0,0.0,3.0,10.0,150.0,4.0,3.0,0.0,3.0,209.59915685653687,1,2,1,1.0
3058,0.0,11.0,0.0,3.0,0.0,156.0,1.0,1.0,0.0,3.0,10.0,150.0,4.0,3.0,0.0,3.0,209.60762238502502,1,2,1,1.0
3059,0.0,11.0,0.0,3.0,0.0,155.0,1.0,1.0,0.0,3.0,10.0,150.0,4.0,3.0,0.0,3.0,209.61609053611755,1,2,1,1.0
3061,0.0,11.0,0.0,3.0,0.0,154.0,1.0,1.0,0.0,3.0,10.0,150.0,4.0,3.0,0.0,3.0,209.6333532333374,1,2,1,1.0
3062,0.0,11.0,0.0,3.0,0.0,154.0,1.0,1.0,0.0,3.0,10.0,151.0,4.0,3.0,0.0,3.0,209.6417555809021,1,2,1,1.0
3063,0.0,11.0,0.0,3.0,0.0,158.0,1.0,1.0,0.0,3.0,10.0,150.0,4.0,3.0,0.0,3.0,209.70106768608093,1,2,1,1.0
