,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
1351,0.0,3.0,2.0,0.0,0.0,988.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.068586349487305,1,2,1,1.0
1352,0.0,3.0,2.0,0.0,0.0,989.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.0769305229187,1,2,1,1.0
1353,0.0,3.0,2.0,0.0,0.0,987.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.09377098083496,1,2,1,1.0
1354,0.0,3.0,2.0,0.0,0.0,986.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.10233402252197,1,2,1,1.0
1356,0.0,3.0,2.0,0.0,0.0,985.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.12704253196716,1,2,1,1.0
1358,0.0,2.0,2.0,0.0,0.0,986.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.169641971588135,1,2,1,1.0
1359,0.0,2.0,2.0,0.0,0.0,987.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.1779887676239,1,2,1,1.0
1360,0.0,1.0,2.0,0.0,0.0,987.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.220608711242676,1,2,1,1.0
1362,0.0,1.0,2.0,0.0,0.0,988.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.23771953582764,1,2,1,1.0
1363,0.0,1.0,2.0,0.0,0.0,989.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.262799978256226,1,2,1,1.0
1364,0.0,1.0,2.0,0.0,0.0,988.0,0.0,0.0,2.0,8.0,11.0,66.0,7.0,6.0,1.0,3.0,33.29642724990845,1,2,1,1.0
1365,0.0,1.0,2.0,0.0,0.0,986.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.313152551651,1,2,1,1.0
1366,0.0,1.0,2.0,0.0,0.0,990.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.428823471069336,1,2,1,1.0
1367,0.0,1.0,2.0,0.0,0.0,985.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.47060441970825,1,2,1,1.0
1368,0.0,1.0,2.0,0.0,0.0,984.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.47858452796936,1,2,1,1.0
1370,0.0,1.0,2.0,0.0,0.0,991.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,33.67618536949158,1,2,1,1.0
1371,0.0,1.0,2.0,0.0,0.0,989.0,0.0,0.0,2.0,8.0,11.0,66.0,7.0,6.0,1.0,3.0,33.70012617111206,1,2,1,1.0
1372,0.0,1.0,2.0,0.0,0.0,987.0,0.0,0.0,2.0,8.0,11.0,68.0,7.0,6.0,1.0,3.0,33.78990316390991,1,2,1,1.0
1374,0.0,1.0,2.0,0.0,0.0,992.0,0.0,0.0,2.0,8.0,11.0,67.0,7.0,6.0,1.0,3.0,34.236310720443726,1,2,1,1.0
