0.0,4.0,99987.0,4.0,2.0,8.0,0.0,3.0,0.0,0.0,974.0,40.0,12.0,28.999115228652954
0.0,4.0,99987.0,4.0,2.0,8.0,0.0,3.0,1.0,0.0,974.0,40.0,12.0,28.999115228652954
0.0,5.0,99987.0,4.0,2.0,8.0,0.0,3.0,0.0,0.0,974.0,40.0,12.0,29.014125108718872
0.0,5.0,99987.0,4.0,2.0,8.0,0.0,3.0,1.0,0.0,974.0,40.0,12.0,29.014125108718872
0.0,4.0,99987.0,4.0,2.0,8.0,0.0,3.0,0.0,0.0,974.0,40.0,11.0,29.050675868988037
0.0,4.0,99987.0,4.0,2.0,8.0,0.0,3.0,1.0,0.0,974.0,40.0,11.0,29.050675868988037
0.0,3.0,99987.0,4.0,2.0,8.0,0.0,3.0,0.0,0.0,974.0,40.0,12.0,29.064960718154907
0.0,3.0,99987.0,4.0,2.0,8.0,0.0,3.0,1.0,0.0,974.0,40.0,12.0,29.064960718154907
0.0,3.0,99987.0,4.0,2.0,8.0,0.0,4.0,0.0,0.0,974.0,40.0,12.0,29.071975708007812
0.0,3.0,99987.0,4.0,2.0,8.0,0.0,4.0,1.0,0.0,974.0,40.0,12.0,29.071975708007812
0.0,3.0,99987.0,4.0,2.0,8.0,0.0,4.0,0.0,0.0,974.0,40.0,11.0,29.079241514205933
0.0,3.0,99987.0,4.0,2.0,8.0,0.0,4.0,1.0,0.0,974.0,40.0,11.0,29.079241514205933
0.0,3.0,99987.0,4.0,2.0,9.0,0.0,4.0,0.0,0.0,974.0,40.0,12.0,29.108442783355713
0.0,3.0,99987.0,4.0,2.0,9.0,0.0,4.0,1.0,0.0,974.0,40.0,12.0,29.108442783355713
0.0,3.0,99987.0,4.0,2.0,9.0,1.0,4.0,0.0,0.0,974.0,40.0,12.0,29.115615367889404
0.0,3.0,99987.0,4.0,2.0,9.0,1.0,4.0,1.0,0.0,974.0,40.0,12.0,29.115615367889404
0.0,2.0,99987.0,4.0,2.0,9.0,1.0,4.0,0.0,0.0,974.0,40.0,12.0,29.12272024154663
