0.0,10.0,1.0,0.0,0.0,1787.0,0.0,0.0,0.0,19.0,10.0,79.0,1.0,-1.0,0.0,3.0,1.1972041130065918
1.0,10.0,1.0,0.0,0.0,1787.0,0.0,0.0,0.0,19.0,10.0,79.0,1.0,-1.0,0.0,3.0,1.1972041130065918
0.0,9.0,2.0,1.0,0.0,999.0,0.0,0.0,0.0,9.0,9.0,80.0,1.0,-1.0,0.0,3.0,12.241447448730469
1.0,9.0,2.0,1.0,0.0,999.0,0.0,0.0,0.0,9.0,9.0,80.0,1.0,-1.0,0.0,3.0,12.241447448730469
0.0,10.0,2.0,2.0,0.0,998.0,0.0,0.0,1.0,9.0,10.0,79.0,2.0,0.0,1.0,3.0,13.700312852859497
1.0,10.0,2.0,2.0,0.0,998.0,0.0,0.0,1.0,9.0,10.0,79.0,2.0,0.0,1.0,3.0,13.700312852859497
0.0,9.0,2.0,1.0,0.0,997.0,0.0,0.0,2.0,8.0,11.0,78.0,3.0,1.0,0.0,3.0,14.860584020614624
1.0,9.0,2.0,1.0,0.0,997.0,0.0,0.0,2.0,8.0,11.0,78.0,3.0,1.0,0.0,3.0,14.860584020614624
0.0,7.0,1.0,1.0,0.0,4789.0,1.0,1.0,0.0,11.0,8.0,220.0,1.0,339.0,4.0,0.0,40.25359845161438
1.0,7.0,1.0,1.0,0.0,4789.0,1.0,1.0,0.0,11.0,8.0,220.0,1.0,339.0,4.0,0.0,40.25359845161438
0.0,7.0,1.0,1.0,0.0,999.0,1.0,1.0,0.0,9.0,8.0,219.0,1.0,99.0,4.0,0.0,42.554280281066895
1.0,7.0,1.0,1.0,0.0,999.0,1.0,1.0,0.0,9.0,8.0,219.0,1.0,99.0,4.0,0.0,42.554280281066895
0.0,7.0,2.0,1.0,0.0,999.0,1.0,1.0,0.0,9.0,8.0,219.0,1.0,99.0,4.0,0.0,52.04950141906738
1.0,7.0,2.0,1.0,0.0,999.0,1.0,1.0,0.0,9.0,8.0,219.0,1.0,99.0,4.0,0.0,52.04950141906738
0.0,7.0,2.0,1.0,0.0,999.0,1.0,1.0,0.0,9.0,8.0,219.0,1.0,99.0,3.0,0.0,53.94381308555603
1.0,7.0,2.0,1.0,0.0,999.0,1.0,1.0,0.0,9.0,8.0,219.0,1.0,99.0,3.0,0.0,53.94381308555603
0.0,7.0,2.0,0.0,0.0,999.0,1.0,1.0,0.0,9.0,8.0,219.0,1.0,99.0,3.0,0.0,58.58739757537842
1.0,7.0,2.0,0.0,0.0,999.0,1.0,1.0,0.0,9.0,8.0,219.0,1.0,99.0,3.0,0.0,58.58739757537842
0.0,4.0,2.0,2.0,0.0,747.0,0.0,0.0,0.0,23.0,3.0,141.0,2.0,176.0,3.0,0.0,60.76793456077576
1.0,4.0,2.0,2.0,0.0,747.0,0.0,0.0,0.0,23.0,3.0,141.0,2.0,176.0,3.0,0.0,60.76793456077576
0.0,4.0,2.0,2.0,0.0,747.0,0.0,0.0,0.0,9.0,3.0,141.0,2.0,99.0,3.0,0.0,61.92476153373718
1.0,4.0,2.0,2.0,0.0,747.0,0.0,0.0,0.0,9.0,3.0,141.0,2.0,99.0,3.0,0.0,61.92476153373718
