,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
3266,0.0,2.0,2.0,0.0,0.0,991.0,0.0,0.0,2.0,1.0,11.0,79.0,9.0,2.0,7.0,0.0,58.050535440444946,1,2,1,1.0
3267,0.0,2.0,2.0,0.0,0.0,990.0,0.0,0.0,2.0,1.0,11.0,80.0,9.0,2.0,7.0,0.0,58.06771516799927,1,2,1,1.0
3268,0.0,2.0,2.0,0.0,0.0,989.0,0.0,0.0,2.0,1.0,11.0,79.0,9.0,2.0,7.0,0.0,58.076241970062256,1,2,1,1.0
3269,0.0,2.0,2.0,0.0,0.0,992.0,0.0,0.0,2.0,1.0,11.0,79.0,9.0,2.0,7.0,0.0,58.093252420425415,1,2,1,1.0
3270,0.0,2.0,2.0,0.0,0.0,992.0,0.0,0.0,2.0,1.0,11.0,80.0,9.0,2.0,7.0,0.0,58.10167932510376,1,2,1,1.0
3271,0.0,2.0,2.0,0.0,0.0,991.0,0.0,0.0,2.0,2.0,11.0,79.0,9.0,2.0,7.0,0.0,58.12642478942871,1,2,1,1.0
3272,0.0,2.0,2.0,0.0,0.0,990.0,0.0,0.0,2.0,2.0,11.0,79.0,9.0,2.0,7.0,0.0,58.13469195365906,1,2,1,1.0
3273,0.0,2.0,2.0,0.0,0.0,991.0,0.0,0.0,2.0,2.0,11.0,80.0,9.0,2.0,7.0,0.0,58.168209075927734,1,2,1,1.0
3274,0.0,2.0,2.0,0.0,0.0,990.0,0.0,0.0,2.0,2.0,11.0,80.0,9.0,2.0,7.0,0.0,58.176926136016846,1,2,1,1.0
3275,0.0,2.0,2.0,0.0,0.0,989.0,0.0,0.0,2.0,2.0,11.0,80.0,9.0,2.0,7.0,0.0,58.185418128967285,1,2,1,1.0
5226,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,146.22694873809814,1,2,1,1.0
5230,0.0,9.0,0.0,1.0,1.0,152.0,0.0,1.0,0.0,6.0,9.0,149.0,2.0,0.0,0.0,3.0,146.34252190589905,1,2,1,1.0
5231,0.0,9.0,0.0,1.0,1.0,152.0,0.0,1.0,0.0,5.0,9.0,149.0,2.0,0.0,0.0,3.0,146.35114336013794,1,2,1,1.0
5232,0.0,9.0,0.0,1.0,1.0,151.0,0.0,1.0,0.0,6.0,9.0,149.0,2.0,0.0,0.0,3.0,146.35978269577026,1,2,1,1.0
5233,0.0,9.0,0.0,1.0,1.0,151.0,0.0,1.0,0.0,5.0,9.0,149.0,2.0,0.0,0.0,3.0,146.36817502975464,1,2,1,1.0
5234,0.0,9.0,0.0,1.0,1.0,151.0,0.0,1.0,0.0,7.0,9.0,149.0,2.0,0.0,0.0,3.0,146.38500094413757,1,2,1,1.0
5235,0.0,9.0,0.0,1.0,1.0,151.0,0.0,1.0,0.0,6.0,9.0,148.0,2.0,0.0,0.0,3.0,146.4105944633484,1,2,1,1.0
5236,0.0,9.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,6.0,9.0,148.0,2.0,0.0,0.0,3.0,146.41920518875122,1,2,1,1.0
5237,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,9.0,148.0,2.0,0.0,0.0,3.0,146.42789149284363,1,2,1,1.0
5238,0.0,9.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,6.0,9.0,147.0,2.0,0.0,0.0,3.0,146.44459676742554,1,2,1,1.0
5239,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,9.0,148.0,2.0,0.0,0.0,3.0,146.49514842033386,1,2,1,1.0
5240,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,5.0,9.0,148.0,2.0,0.0,0.0,3.0,146.50378346443176,1,2,1,1.0
5241,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,7.0,9.0,148.0,2.0,0.0,0.0,3.0,146.5121705532074,1,2,1,1.0
5242,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,6.0,9.0,148.0,2.0,0.0,0.0,3.0,146.52882361412048,1,2,1,1.0
5243,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,7.0,9.0,148.0,2.0,0.0,0.0,3.0,146.53725719451904,1,2,1,1.0
5244,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,8.0,9.0,148.0,2.0,0.0,0.0,3.0,146.54559469223022,1,2,1,1.0
5245,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,7.0,9.0,148.0,2.0,0.0,0.0,3.0,146.56260585784912,1,2,1,1.0
5246,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,8.0,9.0,148.0,2.0,0.0,0.0,3.0,146.57097029685974,1,2,1,1.0
5247,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,6.0,9.0,148.0,2.0,0.0,0.0,3.0,146.57959580421448,1,2,1,1.0
5248,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,6.0,9.0,148.0,2.0,0.0,0.0,3.0,146.58822202682495,1,2,1,1.0
5249,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,6.0,9.0,147.0,2.0,0.0,0.0,3.0,146.59690618515015,1,2,1,1.0
5250,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,5.0,9.0,148.0,2.0,0.0,0.0,3.0,146.60536885261536,1,2,1,1.0
5251,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,7.0,9.0,148.0,2.0,0.0,0.0,3.0,146.61373233795166,1,2,1,1.0
5252,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,5.0,9.0,148.0,2.0,0.0,0.0,3.0,146.63913297653198,1,2,1,1.0
5254,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,5.0,9.0,148.0,2.0,0.0,0.0,3.0,146.664630651474,1,2,1,1.0
5256,0.0,9.0,0.0,2.0,1.0,145.0,0.0,1.0,0.0,6.0,9.0,148.0,2.0,0.0,0.0,3.0,146.82780480384827,1,2,1,1.0
5257,0.0,9.0,0.0,2.0,1.0,145.0,0.0,1.0,0.0,5.0,9.0,148.0,2.0,0.0,0.0,3.0,146.83624863624573,1,2,1,1.0
5258,0.0,9.0,0.0,2.0,1.0,144.0,0.0,1.0,0.0,5.0,9.0,148.0,2.0,0.0,0.0,3.0,146.84477281570435,1,2,1,1.0
5259,0.0,9.0,0.0,2.0,1.0,144.0,0.0,1.0,0.0,6.0,9.0,148.0,2.0,0.0,0.0,3.0,146.8532063961029,1,2,1,1.0
5260,0.0,9.0,0.0,2.0,1.0,144.0,0.0,1.0,0.0,7.0,9.0,148.0,2.0,0.0,0.0,3.0,146.86159682273865,1,2,1,1.0
5261,0.0,9.0,0.0,2.0,1.0,145.0,0.0,1.0,0.0,7.0,9.0,148.0,2.0,0.0,0.0,3.0,146.887389421463,1,2,1,1.0
5262,0.0,9.0,0.0,2.0,1.0,145.0,0.0,1.0,0.0,8.0,9.0,148.0,2.0,0.0,0.0,3.0,146.89600229263306,1,2,1,1.0
5263,0.0,9.0,0.0,2.0,1.0,146.0,0.0,1.0,0.0,8.0,9.0,148.0,2.0,0.0,0.0,3.0,146.90448784828186,1,2,1,1.0
5264,0.0,9.0,0.0,2.0,1.0,147.0,0.0,1.0,0.0,8.0,9.0,148.0,2.0,0.0,0.0,3.0,146.91321420669556,1,2,1,1.0
5265,0.0,9.0,0.0,2.0,1.0,144.0,0.0,1.0,0.0,8.0,9.0,148.0,2.0,0.0,0.0,3.0,146.93864488601685,1,2,1,1.0
5266,0.0,9.0,0.0,2.0,1.0,144.0,0.0,1.0,0.0,9.0,9.0,148.0,2.0,0.0,0.0,3.0,146.946950674057,1,2,1,1.0
5268,0.0,9.0,0.0,2.0,1.0,143.0,0.0,1.0,0.0,9.0,9.0,148.0,2.0,0.0,0.0,3.0,146.96409058570862,1,2,1,1.0
5269,0.0,9.0,0.0,2.0,1.0,143.0,0.0,1.0,0.0,8.0,9.0,148.0,2.0,0.0,0.0,3.0,146.97260355949402,1,2,1,1.0
5270,0.0,9.0,0.0,2.0,1.0,144.0,0.0,1.0,0.0,8.0,9.0,147.0,2.0,0.0,0.0,3.0,147.02309155464172,1,2,1,1.0
5271,0.0,9.0,0.0,3.0,1.0,144.0,0.0,1.0,0.0,8.0,9.0,147.0,2.0,0.0,0.0,3.0,147.03147530555725,1,2,1,1.0
