,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
1450,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,119.5953950881958,1,2,1,1.0
1451,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,119.68688178062439,1,2,1,1.0
1452,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,119.6956307888031,1,2,1,1.0
1453,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,119.70688080787659,1,2,1,1.0
1454,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,119.7156810760498,1,2,1,1.0
1524,0.0,6.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,7.0,10.0,151.0,2.0,1.0,0.0,3.0,120.74883508682251,1,2,1,1.0
1571,0.0,7.0,0.0,2.0,1.0,151.0,0.0,0.0,0.0,7.0,10.0,152.0,2.0,1.0,0.0,3.0,121.63892769813538,1,2,1,1.0
1575,0.0,7.0,0.0,2.0,1.0,152.0,0.0,0.0,0.0,7.0,10.0,153.0,2.0,1.0,0.0,3.0,121.67214107513428,1,2,1,1.0
1577,0.0,7.0,0.0,2.0,1.0,153.0,0.0,0.0,0.0,7.0,10.0,153.0,2.0,1.0,0.0,3.0,121.68859052658081,1,2,1,1.0
1578,0.0,7.0,0.0,2.0,1.0,154.0,0.0,0.0,0.0,7.0,10.0,153.0,2.0,1.0,0.0,3.0,121.69675993919373,1,2,1,1.0
1579,0.0,7.0,0.0,2.0,1.0,154.0,0.0,0.0,0.0,7.0,10.0,152.0,2.0,1.0,0.0,3.0,121.70489811897278,1,2,1,1.0
1580,0.0,7.0,0.0,2.0,1.0,155.0,0.0,0.0,0.0,7.0,10.0,152.0,2.0,1.0,0.0,3.0,121.71303582191467,1,2,1,1.0
2021,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,130.6462173461914,1,2,1,1.0
2022,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,130.73691534996033,1,2,1,1.0
2023,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,130.74567437171936,1,2,1,1.0
2024,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,130.7543179988861,1,2,1,1.0
