,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
11448,0.0,9.0,0.0,1.0,1.0,144.0,0.0,1.0,0.0,7.0,10.0,150.0,2.0,0.0,0.0,3.0,235.98375248908997,1,2,1,1.0
11450,0.0,9.0,0.0,1.0,1.0,144.0,0.0,1.0,0.0,7.0,10.0,151.0,2.0,0.0,0.0,3.0,235.99214553833008,1,2,1,1.0
11452,0.0,9.0,0.0,1.0,1.0,143.0,0.0,1.0,0.0,7.0,10.0,151.0,2.0,0.0,0.0,3.0,236.00099563598633,1,2,1,1.0
11455,0.0,9.0,0.0,1.0,1.0,142.0,0.0,1.0,0.0,7.0,10.0,151.0,2.0,0.0,0.0,3.0,236.1551034450531,1,2,1,1.0
11510,0.0,10.0,0.0,0.0,1.0,141.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,240.1806333065033,1,2,1,1.0
11529,0.0,10.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,7.0,10.0,149.0,2.0,0.0,0.0,3.0,240.56975483894348,1,2,1,1.0
11545,0.0,11.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,8.0,10.0,148.0,1.0,0.0,0.0,3.0,240.91388726234436,1,2,1,1.0
11584,0.0,9.0,0.0,0.0,1.0,152.0,0.0,1.0,0.0,8.0,10.0,153.0,1.0,0.0,1.0,2.0,241.60281229019165,1,2,1,1.0
11587,0.0,9.0,0.0,0.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,153.0,1.0,0.0,1.0,3.0,241.68557238578796,1,2,1,1.0
11588,0.0,9.0,0.0,0.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,154.0,1.0,0.0,1.0,3.0,241.6936535835266,1,2,1,1.0
11592,0.0,9.0,0.0,0.0,1.0,150.0,0.0,1.0,0.0,8.0,10.0,154.0,1.0,0.0,1.0,3.0,241.76934456825256,1,2,1,1.0
11594,0.0,8.0,0.0,0.0,1.0,151.0,0.0,1.0,0.0,8.0,10.0,153.0,1.0,0.0,1.0,3.0,241.81952047348022,1,2,1,1.0
11597,0.0,9.0,0.0,0.0,1.0,152.0,0.0,1.0,0.0,8.0,11.0,153.0,1.0,0.0,1.0,3.0,241.86193799972534,1,2,1,1.0
11607,0.0,9.0,0.0,0.0,1.0,153.0,0.0,1.0,0.0,8.0,11.0,153.0,1.0,0.0,1.0,3.0,242.03645038604736,1,2,1,1.0
11610,0.0,8.0,0.0,0.0,1.0,153.0,0.0,1.0,0.0,8.0,10.0,153.0,1.0,0.0,1.0,3.0,242.06150722503662,1,2,1,1.0
11611,0.0,8.0,0.0,0.0,1.0,153.0,0.0,1.0,0.0,8.0,10.0,154.0,1.0,0.0,1.0,3.0,242.06982731819153,1,2,1,1.0
11613,0.0,8.0,0.0,0.0,1.0,152.0,0.0,1.0,0.0,8.0,10.0,153.0,1.0,0.0,1.0,3.0,242.10346746444702,1,2,1,1.0
11614,0.0,8.0,0.0,0.0,1.0,153.0,0.0,1.0,0.0,8.0,10.0,155.0,1.0,0.0,1.0,3.0,242.12026119232178,1,2,1,1.0
11615,0.0,8.0,0.0,0.0,1.0,153.0,0.0,1.0,0.0,8.0,10.0,152.0,1.0,0.0,1.0,3.0,242.15398621559143,1,2,1,1.0
11616,0.0,8.0,0.0,0.0,1.0,153.0,0.0,1.0,0.0,8.0,10.0,151.0,1.0,0.0,1.0,3.0,242.16236090660095,1,2,1,1.0
11617,0.0,8.0,0.0,0.0,1.0,153.0,0.0,1.0,0.0,8.0,10.0,150.0,1.0,0.0,1.0,3.0,242.17101669311523,1,2,1,1.0
11618,0.0,8.0,0.0,0.0,1.0,153.0,0.0,1.0,0.0,8.0,10.0,149.0,1.0,0.0,1.0,3.0,242.17932796478271,1,2,1,1.0
11619,0.0,8.0,0.0,0.0,1.0,152.0,0.0,1.0,0.0,8.0,10.0,150.0,1.0,0.0,1.0,3.0,242.187673330307,1,2,1,1.0
11620,0.0,8.0,0.0,0.0,1.0,152.0,0.0,1.0,0.0,8.0,10.0,149.0,1.0,0.0,1.0,3.0,242.19602179527283,1,2,1,1.0
11621,0.0,8.0,0.0,0.0,1.0,152.0,0.0,1.0,0.0,8.0,10.0,148.0,1.0,0.0,1.0,3.0,242.20431518554688,1,2,1,1.0
11626,0.0,8.0,0.0,0.0,1.0,152.0,0.0,1.0,0.0,9.0,10.0,147.0,1.0,0.0,1.0,3.0,242.461106300354,1,2,1,1.0
11653,0.0,7.0,0.0,1.0,1.0,154.0,0.0,1.0,0.0,9.0,10.0,152.0,1.0,0.0,0.0,3.0,243.17684125900269,1,2,1,1.0
11654,0.0,7.0,0.0,1.0,1.0,153.0,0.0,1.0,0.0,9.0,10.0,152.0,1.0,0.0,0.0,3.0,243.18499493598938,1,2,1,1.0
11655,0.0,7.0,0.0,1.0,1.0,153.0,0.0,1.0,0.0,9.0,10.0,153.0,1.0,0.0,0.0,3.0,243.19341039657593,1,2,1,1.0
11656,0.0,7.0,0.0,1.0,1.0,153.0,0.0,1.0,0.0,9.0,10.0,154.0,1.0,0.0,0.0,3.0,243.20164513587952,1,2,1,1.0
11657,0.0,7.0,0.0,1.0,1.0,152.0,0.0,1.0,0.0,9.0,10.0,154.0,1.0,0.0,0.0,3.0,243.2101173400879,1,2,1,1.0
11658,0.0,7.0,0.0,1.0,1.0,152.0,0.0,1.0,0.0,9.0,10.0,153.0,1.0,0.0,0.0,3.0,243.21843457221985,1,2,1,1.0
11659,0.0,7.0,0.0,1.0,1.0,151.0,0.0,1.0,0.0,9.0,10.0,153.0,1.0,0.0,0.0,3.0,243.22693705558777,1,2,1,1.0
11660,0.0,7.0,0.0,1.0,1.0,151.0,0.0,1.0,0.0,9.0,10.0,154.0,1.0,0.0,0.0,3.0,243.23513054847717,1,2,1,1.0
11661,0.0,7.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,9.0,10.0,154.0,1.0,0.0,0.0,3.0,243.24337720870972,1,2,1,1.0
11663,0.0,7.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,9.0,10.0,154.0,2.0,0.0,0.0,3.0,243.34636616706848,1,2,1,1.0
11664,0.0,7.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,9.0,10.0,153.0,2.0,0.0,0.0,3.0,243.35456323623657,1,2,1,1.0
11665,0.0,7.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,9.0,10.0,153.0,2.0,0.0,0.0,3.0,243.36266565322876,1,2,1,1.0
11666,0.0,7.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,9.0,10.0,152.0,2.0,0.0,0.0,3.0,243.3708086013794,1,2,1,1.0
11667,0.0,8.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,9.0,10.0,152.0,2.0,0.0,0.0,3.0,243.37925243377686,1,2,1,1.0
11668,0.0,8.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,9.0,10.0,152.0,2.0,0.0,0.0,3.0,243.3878834247589,1,2,1,1.0
11669,0.0,8.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,9.0,10.0,152.0,2.0,0.0,0.0,3.0,243.40459442138672,1,2,1,1.0
11672,0.0,8.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,9.0,10.0,151.0,2.0,0.0,0.0,3.0,243.4296679496765,1,2,1,1.0
11673,0.0,8.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,9.0,10.0,151.0,2.0,0.0,0.0,3.0,243.43805861473083,1,2,1,1.0
11674,0.0,7.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,9.0,10.0,151.0,2.0,0.0,0.0,3.0,243.46229100227356,1,2,1,1.0
11676,0.0,8.0,0.0,1.0,1.0,151.0,0.0,1.0,0.0,9.0,10.0,151.0,2.0,0.0,0.0,3.0,243.48735809326172,1,2,1,1.0
11677,0.0,8.0,0.0,1.0,1.0,152.0,0.0,1.0,0.0,9.0,10.0,151.0,2.0,0.0,0.0,3.0,243.49611639976501,1,2,1,1.0
