,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
10464,0.0,11.0,1.0,3.0,1.0,144.0,0.0,1.0,0.0,7.0,11.0,151.0,2.0,0.0,1.0,2.0,308.02411246299744,1,2,1,1.0
10465,0.0,11.0,1.0,3.0,1.0,144.0,0.0,1.0,0.0,7.0,11.0,151.0,3.0,0.0,1.0,2.0,308.0321626663208,1,2,1,1.0
10467,0.0,11.0,1.0,3.0,1.0,145.0,0.0,1.0,0.0,7.0,11.0,151.0,3.0,0.0,1.0,2.0,308.07213854789734,1,2,1,1.0
10468,0.0,11.0,1.0,3.0,1.0,145.0,0.0,1.0,0.0,7.0,11.0,151.0,2.0,0.0,1.0,2.0,308.08014249801636,1,2,1,1.0
11026,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,318.0363347530365,1,2,1,1.0
11027,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,318.1279683113098,1,2,1,1.0
11028,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,151.0,2.0,0.0,0.0,3.0,318.1366665363312,1,2,1,1.0
11029,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,151.0,2.0,0.0,0.0,3.0,318.14502143859863,1,2,1,1.0
11030,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,6.0,10.0,151.0,2.0,0.0,0.0,3.0,318.1534836292267,1,2,1,1.0
11031,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,6.0,10.0,151.0,2.0,0.0,0.0,3.0,318.16210770606995,1,2,1,1.0
11032,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,6.0,10.0,151.0,2.0,0.0,0.0,3.0,318.2046194076538,1,2,1,1.0
11033,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,318.23036670684814,1,2,1,1.0
11034,0.0,9.0,0.0,1.0,1.0,144.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,318.23885703086853,1,2,1,1.0
11035,0.0,9.0,0.0,1.0,1.0,143.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,318.24726462364197,1,2,1,1.0
11036,0.0,9.0,0.0,1.0,1.0,142.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,318.25557947158813,1,2,1,1.0
