,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
8402,0.0,9.0,0.0,3.0,0.0,152.0,1.0,0.0,2.0,1.0,11.0,136.0,7.0,6.0,1.0,3.0,185.27504467964172,1,2,1,1.0
8403,0.0,9.0,0.0,3.0,0.0,153.0,1.0,0.0,2.0,1.0,11.0,136.0,7.0,5.0,1.0,3.0,185.28322315216064,1,2,1,1.0
8404,0.0,9.0,0.0,3.0,0.0,153.0,1.0,0.0,2.0,1.0,11.0,137.0,7.0,5.0,1.0,3.0,185.29145216941833,1,2,1,1.0
8407,0.0,9.0,0.0,3.0,0.0,153.0,1.0,0.0,2.0,1.0,11.0,135.0,7.0,5.0,1.0,3.0,185.34157156944275,1,2,1,1.0
8408,0.0,9.0,0.0,3.0,0.0,153.0,1.0,0.0,2.0,1.0,11.0,134.0,7.0,5.0,1.0,3.0,185.34989953041077,1,2,1,1.0
8411,0.0,9.0,0.0,3.0,0.0,153.0,1.0,0.0,2.0,1.0,11.0,133.0,7.0,5.0,1.0,3.0,185.4161672592163,1,2,1,1.0
8412,0.0,9.0,0.0,3.0,0.0,153.0,1.0,0.0,2.0,1.0,11.0,132.0,7.0,5.0,1.0,3.0,185.42454147338867,1,2,1,1.0
8414,0.0,9.0,0.0,3.0,0.0,153.0,1.0,0.0,2.0,1.0,11.0,133.0,7.0,6.0,1.0,3.0,185.45767855644226,1,2,1,1.0
8416,0.0,9.0,0.0,3.0,0.0,153.0,1.0,0.0,2.0,2.0,11.0,134.0,7.0,5.0,1.0,3.0,185.4989800453186,1,2,1,1.0
8418,0.0,8.0,0.0,3.0,0.0,153.0,1.0,0.0,2.0,1.0,11.0,134.0,7.0,5.0,1.0,3.0,185.60684061050415,1,2,1,1.0
8420,0.0,9.0,0.0,3.0,0.0,153.0,1.0,0.0,2.0,1.0,11.0,131.0,7.0,5.0,1.0,3.0,185.66444444656372,1,2,1,1.0
