,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
3922,0.0,1.0,2.0,0.0,0.0,990.0,0.0,0.0,2.0,1.0,11.0,79.0,9.0,2.0,7.0,0.0,92.52740812301636,1,2,1,1.0
3923,0.0,2.0,2.0,0.0,0.0,990.0,0.0,0.0,2.0,1.0,11.0,80.0,9.0,2.0,7.0,0.0,92.53664517402649,1,2,1,1.0
3927,0.0,1.0,2.0,1.0,0.0,989.0,0.0,0.0,2.0,1.0,11.0,81.0,9.0,2.0,7.0,0.0,92.63149929046631,1,2,1,1.0
3928,0.0,1.0,2.0,1.0,0.0,990.0,0.0,0.0,2.0,1.0,11.0,81.0,9.0,2.0,7.0,0.0,92.6397967338562,1,2,1,1.0
3961,0.0,1.0,2.0,1.0,0.0,993.0,0.0,0.0,2.0,1.0,11.0,81.0,7.0,2.0,8.0,0.0,93.00850915908813,1,2,1,1.0
10120,0.0,9.0,1.0,2.0,1.0,169.0,0.0,1.0,1.0,7.0,10.0,145.0,1.0,-2.0,0.0,0.0,274.18899750709534,1,2,1,1.0
10597,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,283.02706718444824,1,2,1,1.0
10599,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,283.12566328048706,1,2,1,1.0
10600,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,283.1342911720276,1,2,1,1.0
10601,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,283.1599271297455,1,2,1,1.0
10602,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,283.16835498809814,1,2,1,1.0
10604,0.0,9.0,0.0,1.0,1.0,144.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,283.21167254447937,1,2,1,1.0
