,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
9159,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,228.41381239891052,1,2,1,1.0
9160,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,228.50463557243347,1,2,1,1.0
9161,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,228.51303696632385,1,2,1,1.0
9162,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,228.52177691459656,1,2,1,1.0
9163,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,228.5303614139557,1,2,1,1.0
9165,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,228.56482696533203,1,2,1,1.0
9166,0.0,9.0,0.0,1.0,1.0,144.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,228.57350420951843,1,2,1,1.0
9168,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,228.7017982006073,1,2,1,1.0
9169,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,228.81150269508362,1,2,1,1.0
9170,0.0,9.0,0.0,1.0,1.0,144.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,228.8202292919159,1,2,1,1.0
9171,0.0,9.0,0.0,1.0,1.0,143.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,228.82859873771667,1,2,1,1.0
9172,0.0,9.0,0.0,1.0,1.0,143.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,228.85344290733337,1,2,1,1.0
9174,0.0,10.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,228.95631051063538,1,2,1,1.0
9675,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,240.3764464855194,1,2,1,1.0
9676,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,240.4688539505005,1,2,1,1.0
9677,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,240.47754430770874,1,2,1,1.0
9678,0.0,9.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,240.50322818756104,1,2,1,1.0
9679,0.0,9.0,0.0,1.0,1.0,151.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,240.51189041137695,1,2,1,1.0
9680,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,240.53738832473755,1,2,1,1.0
9681,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,240.54583835601807,1,2,1,1.0
9682,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,240.55463290214539,1,2,1,1.0
9683,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,240.57995629310608,1,2,1,1.0
