,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
4932,0.0,6.0,2.0,2.0,1.0,132.0,0.0,0.0,2.0,9.0,4.0,151.0,3.0,0.0,2.0,1.0,181.3451898097992,1,2,1,1.0
5119,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,185.71061515808105,1,2,1,1.0
5120,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,185.80287861824036,1,2,1,1.0
5124,0.0,8.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,9.0,10.0,149.0,2.0,0.0,0.0,3.0,185.88948965072632,1,2,1,1.0
5125,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,9.0,10.0,148.0,2.0,0.0,0.0,3.0,185.89799118041992,1,2,1,1.0
5126,0.0,9.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,9.0,10.0,148.0,2.0,0.0,0.0,3.0,185.90637731552124,1,2,1,1.0
5145,0.0,9.0,0.0,1.0,1.0,156.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,186.43050932884216,1,2,1,1.0
5146,0.0,8.0,0.0,1.0,1.0,156.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,186.46488070487976,1,2,1,1.0
5147,0.0,8.0,0.0,1.0,1.0,157.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,186.4734570980072,1,2,1,1.0
5148,0.0,8.0,0.0,1.0,1.0,155.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,186.49045252799988,1,2,1,1.0
5149,0.0,8.0,0.0,1.0,1.0,154.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,186.49906063079834,1,2,1,1.0
5150,0.0,8.0,0.0,0.0,1.0,154.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,186.50747656822205,1,2,1,1.0
5151,0.0,8.0,0.0,1.0,1.0,153.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,186.51584935188293,1,2,1,1.0
5152,0.0,8.0,0.0,1.0,1.0,152.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,186.52426171302795,1,2,1,1.0
5153,0.0,8.0,0.0,1.0,1.0,151.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,186.56660985946655,1,2,1,1.0
