,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
1561,0.0,10.0,1.0,3.0,1.0,998.0,0.0,1.0,1.0,2.0,4.0,89.0,5.0,8.0,1.0,2.0,100.65134382247925,1,2,1,1.0
1562,0.0,10.0,1.0,3.0,1.0,999.0,0.0,1.0,1.0,2.0,4.0,89.0,5.0,8.0,1.0,2.0,100.66001987457275,1,2,1,1.0
1563,0.0,10.0,1.0,3.0,1.0,999.0,0.0,1.0,1.0,1.0,4.0,89.0,5.0,8.0,1.0,2.0,100.6943461894989,1,2,1,1.0
1564,0.0,10.0,1.0,3.0,1.0,999.0,0.0,1.0,1.0,2.0,4.0,89.0,6.0,8.0,1.0,2.0,100.70283603668213,1,2,1,1.0
1565,0.0,10.0,1.0,3.0,1.0,998.0,0.0,1.0,1.0,2.0,4.0,89.0,6.0,8.0,1.0,2.0,100.71995115280151,1,2,1,1.0
1566,0.0,10.0,1.0,3.0,1.0,998.0,0.0,1.0,1.0,2.0,4.0,90.0,6.0,8.0,1.0,2.0,100.72822046279907,1,2,1,1.0
1567,0.0,10.0,1.0,3.0,1.0,997.0,0.0,1.0,1.0,2.0,4.0,89.0,6.0,8.0,1.0,2.0,100.73655152320862,1,2,1,1.0
1568,0.0,10.0,1.0,2.0,1.0,999.0,0.0,1.0,1.0,2.0,4.0,89.0,6.0,8.0,1.0,2.0,100.76180291175842,1,2,1,1.0
1569,0.0,10.0,1.0,2.0,1.0,999.0,0.0,1.0,1.0,2.0,4.0,88.0,6.0,8.0,1.0,2.0,100.77883768081665,1,2,1,1.0
1570,0.0,10.0,1.0,3.0,1.0,999.0,0.0,1.0,1.0,2.0,4.0,88.0,6.0,8.0,1.0,2.0,100.79560017585754,1,2,1,1.0
1571,0.0,10.0,1.0,3.0,1.0,998.0,0.0,1.0,1.0,2.0,4.0,88.0,6.0,8.0,1.0,2.0,100.81242847442627,1,2,1,1.0
