,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
3395,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,117.1565854549408,1,2,1,1.0
3396,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,117.24655222892761,1,2,1,1.0
3400,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,117.31734609603882,1,2,1,1.0
3401,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,117.32579326629639,1,2,1,1.0
3402,0.0,10.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,117.35142064094543,1,2,1,1.0
3403,0.0,10.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,117.35993003845215,1,2,1,1.0
3404,0.0,10.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,117.36872935295105,1,2,1,1.0
3405,0.0,10.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,117.39423322677612,1,2,1,1.0
3406,0.0,10.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,117.40275859832764,1,2,1,1.0
3407,0.0,10.0,0.0,1.0,1.0,144.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,117.41134929656982,1,2,1,1.0
3408,0.0,10.0,0.0,1.0,1.0,143.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,117.41990113258362,1,2,1,1.0
4845,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,145.15551805496216,1,2,1,1.0
4846,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,145.25103378295898,1,2,1,1.0
4847,0.0,9.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,145.2685351371765,1,2,1,1.0
4848,0.0,9.0,0.0,1.0,1.0,151.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,145.27740669250488,1,2,1,1.0
4849,0.0,9.0,0.0,0.0,1.0,151.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,145.2862184047699,1,2,1,1.0
4850,0.0,9.0,0.0,0.0,1.0,150.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,145.29480361938477,1,2,1,1.0
4851,0.0,9.0,0.0,0.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,145.34729623794556,1,2,1,1.0
