,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
2678,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,122.1147096157074,1,2,1,1.0
2741,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,8.0,10.0,153.0,2.0,0.0,0.0,3.0,123.24239778518677,1,2,1,1.0
2742,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,8.0,10.0,153.0,2.0,0.0,0.0,3.0,123.2507266998291,1,2,1,1.0
2743,0.0,9.0,0.0,1.0,1.0,144.0,0.0,1.0,0.0,8.0,10.0,153.0,2.0,0.0,0.0,3.0,123.25915288925171,1,2,1,1.0
2744,0.0,9.0,0.0,1.0,1.0,143.0,0.0,1.0,0.0,8.0,10.0,153.0,2.0,0.0,0.0,3.0,123.26754570007324,1,2,1,1.0
2745,0.0,9.0,0.0,1.0,1.0,142.0,0.0,1.0,0.0,8.0,10.0,153.0,2.0,0.0,0.0,3.0,123.2760922908783,1,2,1,1.0
2746,0.0,9.0,0.0,1.0,1.0,142.0,0.0,1.0,0.0,8.0,10.0,154.0,2.0,0.0,0.0,3.0,123.28444910049438,1,2,1,1.0
2747,0.0,9.0,0.0,1.0,1.0,141.0,0.0,1.0,0.0,8.0,10.0,154.0,2.0,0.0,0.0,3.0,123.2928957939148,1,2,1,1.0
2748,0.0,9.0,0.0,1.0,1.0,141.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.30126166343689,1,2,1,1.0
2749,0.0,9.0,0.0,1.0,1.0,140.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.30973362922668,1,2,1,1.0
2750,0.0,9.0,0.0,0.0,1.0,140.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.31822037696838,1,2,1,1.0
2751,0.0,9.0,0.0,1.0,1.0,139.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.32653784751892,1,2,1,1.0
2752,0.0,9.0,0.0,1.0,1.0,138.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.33521676063538,1,2,1,1.0
2753,0.0,9.0,0.0,1.0,1.0,137.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.34369087219238,1,2,1,1.0
2754,0.0,9.0,0.0,1.0,1.0,136.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.35214352607727,1,2,1,1.0
2755,0.0,9.0,0.0,1.0,1.0,135.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.36051845550537,1,2,1,1.0
2756,0.0,9.0,0.0,1.0,1.0,134.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.40272641181946,1,2,1,1.0
2757,0.0,9.0,0.0,1.0,1.0,133.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.41108727455139,1,2,1,1.0
2758,0.0,9.0,0.0,1.0,1.0,132.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.41949152946472,1,2,1,1.0
2759,0.0,9.0,0.0,1.0,1.0,131.0,0.0,1.0,0.0,8.0,10.0,155.0,2.0,0.0,0.0,3.0,123.47965407371521,1,2,1,1.0
2760,0.0,9.0,0.0,1.0,1.0,134.0,0.0,1.0,0.0,8.0,10.0,156.0,2.0,0.0,0.0,3.0,123.59912776947021,1,2,1,1.0
