,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
659,0.0,6.0,0.0,0.0,1.0,158.0,0.0,1.0,0.0,9.0,10.0,153.0,2.0,0.0,0.0,3.0,81.1595368385315,1,2,1,1.0
661,0.0,6.0,0.0,0.0,1.0,158.0,0.0,1.0,0.0,9.0,10.0,152.0,2.0,0.0,0.0,3.0,81.26448035240173,1,2,1,1.0
662,0.0,6.0,0.0,0.0,1.0,159.0,0.0,1.0,0.0,9.0,10.0,153.0,2.0,0.0,0.0,3.0,81.27293038368225,1,2,1,1.0
663,0.0,6.0,0.0,0.0,1.0,159.0,0.0,1.0,0.0,9.0,10.0,152.0,2.0,0.0,0.0,3.0,81.28158497810364,1,2,1,1.0
664,0.0,6.0,0.0,0.0,1.0,158.0,0.0,1.0,0.0,9.0,10.0,152.0,3.0,0.0,0.0,3.0,81.29895043373108,1,2,1,1.0
666,0.0,6.0,0.0,0.0,1.0,159.0,0.0,1.0,0.0,9.0,10.0,152.0,3.0,0.0,0.0,3.0,81.40401601791382,1,2,1,1.0
667,0.0,6.0,0.0,0.0,1.0,160.0,0.0,1.0,0.0,9.0,10.0,152.0,3.0,0.0,0.0,3.0,81.41246485710144,1,2,1,1.0
669,0.0,5.0,0.0,0.0,1.0,159.0,0.0,1.0,0.0,9.0,10.0,152.0,3.0,0.0,0.0,3.0,81.43787431716919,1,2,1,1.0
670,0.0,6.0,0.0,0.0,1.0,161.0,0.0,1.0,0.0,9.0,10.0,152.0,3.0,0.0,0.0,3.0,81.45495772361755,1,2,1,1.0
671,0.0,6.0,0.0,0.0,1.0,162.0,0.0,1.0,0.0,9.0,10.0,152.0,3.0,0.0,0.0,3.0,81.46353268623352,1,2,1,1.0
672,0.0,6.0,0.0,0.0,1.0,162.0,0.0,1.0,0.0,9.0,10.0,153.0,3.0,0.0,0.0,3.0,81.47208738327026,1,2,1,1.0
673,0.0,6.0,0.0,0.0,1.0,163.0,0.0,1.0,0.0,9.0,10.0,153.0,3.0,0.0,0.0,3.0,81.48056364059448,1,2,1,1.0
