,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
53,0.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,1.0,6.0,11.0,72.0,6.0,6.0,2.0,3.0,33.38624048233032,1,2,1,1.0
54,0.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,1.0,6.0,11.0,71.0,6.0,6.0,2.0,3.0,33.39442825317383,1,2,1,1.0
55,0.0,6.0,2.0,0.0,0.0,991.0,0.0,1.0,1.0,6.0,11.0,71.0,6.0,6.0,2.0,3.0,33.40258240699768,1,2,1,1.0
56,0.0,6.0,2.0,0.0,0.0,991.0,0.0,1.0,1.0,6.0,11.0,70.0,6.0,6.0,2.0,3.0,33.41088628768921,1,2,1,1.0
57,0.0,6.0,2.0,0.0,0.0,991.0,0.0,1.0,1.0,6.0,11.0,69.0,6.0,6.0,2.0,3.0,33.42816162109375,1,2,1,1.0
58,0.0,6.0,2.0,0.0,0.0,991.0,0.0,1.0,1.0,6.0,11.0,68.0,6.0,6.0,2.0,3.0,33.44515061378479,1,2,1,1.0
59,0.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,1.0,6.0,11.0,68.0,6.0,6.0,2.0,3.0,33.461952924728394,1,2,1,1.0
60,0.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,1.0,6.0,11.0,69.0,6.0,6.0,2.0,3.0,33.47070622444153,1,2,1,1.0
63,0.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,1.0,6.0,11.0,70.0,6.0,6.0,2.0,3.0,33.50444412231445,1,2,1,1.0
64,0.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,1.0,6.0,11.0,67.0,6.0,6.0,2.0,3.0,33.53833627700806,1,2,1,1.0
67,0.0,7.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,68.0,6.0,6.0,2.0,3.0,33.59852600097656,1,2,1,1.0
68,0.0,7.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,69.0,6.0,6.0,2.0,3.0,33.60661220550537,1,2,1,1.0
70,0.0,8.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,68.0,6.0,6.0,2.0,3.0,33.62362003326416,1,2,1,1.0
71,0.0,6.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,68.0,6.0,6.0,2.0,3.0,33.64082169532776,1,2,1,1.0
72,0.0,6.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,69.0,6.0,6.0,2.0,3.0,33.64926290512085,1,2,1,1.0
74,0.0,5.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,68.0,6.0,6.0,2.0,3.0,33.66647958755493,1,2,1,1.0
77,0.0,5.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,67.0,6.0,6.0,2.0,3.0,33.692420959472656,1,2,1,1.0
78,0.0,5.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,69.0,6.0,6.0,2.0,3.0,33.709914207458496,1,2,1,1.0
80,0.0,5.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,70.0,6.0,6.0,2.0,3.0,33.752254009246826,1,2,1,1.0
81,0.0,5.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,71.0,6.0,6.0,2.0,3.0,33.76074290275574,1,2,1,1.0
83,0.0,5.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,72.0,6.0,6.0,2.0,3.0,33.79426622390747,1,2,1,1.0
85,0.0,6.0,2.0,0.0,0.0,992.0,0.0,1.0,1.0,6.0,11.0,71.0,6.0,6.0,2.0,3.0,33.81098914146423,1,2,1,1.0
87,0.0,5.0,2.0,0.0,0.0,993.0,0.0,1.0,1.0,6.0,11.0,70.0,6.0,6.0,2.0,3.0,33.85329866409302,1,2,1,1.0
88,0.0,5.0,2.0,0.0,0.0,993.0,0.0,1.0,1.0,6.0,11.0,71.0,6.0,6.0,2.0,3.0,33.86165237426758,1,2,1,1.0
89,0.0,5.0,2.0,0.0,0.0,993.0,0.0,1.0,1.0,6.0,11.0,69.0,6.0,6.0,2.0,3.0,33.886661529541016,1,2,1,1.0
