0.0,7.0,2.0,0.0,0.0,994.0,0.0,0.0,2.0,5.0,11.0,75.0,6.0,4.0,3.0,2.0,32.76946401596069
1.0,7.0,2.0,0.0,0.0,994.0,0.0,0.0,2.0,5.0,11.0,75.0,6.0,4.0,3.0,2.0,32.76946401596069
0.0,7.0,2.0,1.0,0.0,994.0,0.0,0.0,2.0,5.0,11.0,75.0,6.0,4.0,3.0,2.0,32.77844524383545
1.0,7.0,2.0,1.0,0.0,994.0,0.0,0.0,2.0,5.0,11.0,75.0,6.0,4.0,3.0,2.0,32.77844524383545
0.0,7.0,2.0,0.0,0.0,994.0,0.0,0.0,2.0,6.0,11.0,75.0,6.0,4.0,3.0,2.0,32.79585552215576
1.0,7.0,2.0,0.0,0.0,994.0,0.0,0.0,2.0,6.0,11.0,75.0,6.0,4.0,3.0,2.0,32.79585552215576
0.0,7.0,2.0,0.0,0.0,994.0,0.0,0.0,2.0,6.0,11.0,76.0,6.0,4.0,3.0,2.0,32.804277181625366
1.0,7.0,2.0,0.0,0.0,994.0,0.0,0.0,2.0,6.0,11.0,76.0,6.0,4.0,3.0,2.0,32.804277181625366
0.0,7.0,2.0,0.0,0.0,994.0,0.0,0.0,2.0,6.0,11.0,76.0,6.0,4.0,3.0,3.0,32.81303906440735
1.0,7.0,2.0,0.0,0.0,994.0,0.0,0.0,2.0,6.0,11.0,76.0,6.0,4.0,3.0,3.0,32.81303906440735
0.0,7.0,2.0,0.0,0.0,994.0,0.0,0.0,2.0,5.0,11.0,76.0,6.0,4.0,3.0,2.0,32.82139706611633
1.0,7.0,2.0,0.0,0.0,994.0,0.0,0.0,2.0,5.0,11.0,76.0,6.0,4.0,3.0,2.0,32.82139706611633
0.0,7.0,2.0,0.0,0.0,993.0,0.0,0.0,2.0,6.0,11.0,76.0,6.0,4.0,3.0,2.0,32.82966494560242
1.0,7.0,2.0,0.0,0.0,993.0,0.0,0.0,2.0,6.0,11.0,76.0,6.0,4.0,3.0,2.0,32.82966494560242
0.0,6.0,2.0,0.0,0.0,993.0,0.0,0.0,2.0,6.0,11.0,76.0,6.0,4.0,3.0,2.0,32.854787826538086
1.0,6.0,2.0,0.0,0.0,993.0,0.0,0.0,2.0,6.0,11.0,76.0,6.0,4.0,3.0,2.0,32.854787826538086
0.0,6.0,2.0,0.0,0.0,993.0,0.0,0.0,2.0,6.0,11.0,75.0,6.0,4.0,3.0,2.0,32.86315083503723
1.0,6.0,2.0,0.0,0.0,993.0,0.0,0.0,2.0,6.0,11.0,75.0,6.0,4.0,3.0,2.0,32.86315083503723
0.0,7.0,2.0,0.0,0.0,993.0,0.0,0.0,2.0,6.0,11.0,75.0,6.0,4.0,3.0,2.0,32.871378898620605
1.0,7.0,2.0,0.0,0.0,993.0,0.0,0.0,2.0,6.0,11.0,75.0,6.0,4.0,3.0,2.0,32.871378898620605
0.0,7.0,2.0,0.0,0.0,993.0,0.0,1.0,2.0,6.0,11.0,75.0,6.0,4.0,3.0,2.0,32.879642486572266
1.0,7.0,2.0,0.0,0.0,993.0,0.0,1.0,2.0,6.0,11.0,75.0,6.0,4.0,3.0,2.0,32.879642486572266
0.0,7.0,2.0,0.0,0.0,992.0,0.0,1.0,2.0,6.0,11.0,75.0,6.0,4.0,3.0,2.0,32.88912057876587
1.0,7.0,2.0,0.0,0.0,992.0,0.0,1.0,2.0,6.0,11.0,75.0,6.0,4.0,3.0,2.0,32.88912057876587
0.0,7.0,2.0,0.0,0.0,992.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,3.0,2.0,32.897175788879395
1.0,7.0,2.0,0.0,0.0,992.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,3.0,2.0,32.897175788879395
0.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,3.0,2.0,32.90532875061035
1.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,3.0,2.0,32.90532875061035
0.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,3.0,2.0,32.9135320186615
1.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,3.0,2.0,32.9135320186615
0.0,6.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,3.0,2.0,32.92956018447876
1.0,6.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,3.0,2.0,32.92956018447876
0.0,6.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,2.0,2.0,32.93777251243591
1.0,6.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,2.0,2.0,32.93777251243591
0.0,6.0,2.0,0.0,0.0,991.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,2.0,2.0,32.945929765701294
1.0,6.0,2.0,0.0,0.0,991.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,4.0,2.0,2.0,32.945929765701294
0.0,6.0,2.0,0.0,0.0,991.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,5.0,2.0,2.0,32.95420861244202
1.0,6.0,2.0,0.0,0.0,991.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,5.0,2.0,2.0,32.95420861244202
0.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,5.0,2.0,2.0,32.962520122528076
1.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,5.0,2.0,2.0,32.962520122528076
0.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,6.0,2.0,2.0,32.97048592567444
1.0,7.0,2.0,0.0,0.0,991.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,6.0,2.0,2.0,32.97048592567444
0.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,5.0,2.0,2.0,32.9787380695343
1.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,5.0,2.0,2.0,32.9787380695343
0.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,5.0,3.0,2.0,32.987053871154785
1.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,5.0,3.0,2.0,32.987053871154785
0.0,8.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,5.0,3.0,2.0,32.99515104293823
1.0,8.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,74.0,6.0,5.0,3.0,2.0,32.99515104293823
0.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,73.0,6.0,5.0,3.0,2.0,33.003130197525024
1.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,2.0,6.0,11.0,73.0,6.0,5.0,3.0,2.0,33.003130197525024
0.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,1.0,6.0,11.0,73.0,6.0,5.0,3.0,2.0,33.01117396354675
1.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,1.0,6.0,11.0,73.0,6.0,5.0,3.0,2.0,33.01117396354675
0.0,7.0,2.0,0.0,0.0,989.0,0.0,1.0,1.0,6.0,11.0,73.0,6.0,5.0,3.0,2.0,33.01944875717163
1.0,7.0,2.0,0.0,0.0,989.0,0.0,1.0,1.0,6.0,11.0,73.0,6.0,5.0,3.0,2.0,33.01944875717163
0.0,7.0,2.0,0.0,0.0,989.0,0.0,1.0,1.0,6.0,11.0,73.0,6.0,4.0,3.0,2.0,33.02769494056702
1.0,7.0,2.0,0.0,0.0,989.0,0.0,1.0,1.0,6.0,11.0,73.0,6.0,4.0,3.0,2.0,33.02769494056702
0.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,1.0,6.0,11.0,73.0,6.0,4.0,3.0,2.0,33.03611612319946
1.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,1.0,6.0,11.0,73.0,6.0,4.0,3.0,2.0,33.03611612319946
0.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,1.0,6.0,11.0,74.0,6.0,4.0,3.0,2.0,33.04482555389404
1.0,7.0,2.0,0.0,0.0,990.0,0.0,1.0,1.0,6.0,11.0,74.0,6.0,4.0,3.0,2.0,33.04482555389404
