,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
1414,0.0,10.0,0.0,3.0,0.0,999.0,0.0,1.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,27.888381242752075,1,2,1,1.0
1415,0.0,10.0,0.0,3.0,0.0,998.0,0.0,1.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,27.905169248580933,1,2,1,1.0
1419,0.0,10.0,0.0,3.0,0.0,997.0,0.0,1.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,27.95539355278015,1,2,1,1.0
1420,0.0,10.0,0.0,3.0,0.0,997.0,0.0,0.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,27.963910818099976,1,2,1,1.0
1422,0.0,10.0,0.0,3.0,0.0,996.0,0.0,1.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,28.03145956993103,1,2,1,1.0
1423,0.0,10.0,0.0,3.0,0.0,995.0,0.0,1.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,28.04835796356201,1,2,1,1.0
1428,0.0,10.0,0.0,3.0,0.0,996.0,0.0,0.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,28.123737573623657,1,2,1,1.0
1431,0.0,11.0,0.0,3.0,0.0,997.0,0.0,1.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,28.332523345947266,1,2,1,1.0
1435,0.0,10.0,0.0,3.0,0.0,998.0,0.0,0.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,28.433063745498657,1,2,1,1.0
1438,0.0,11.0,0.0,3.0,0.0,998.0,0.0,1.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,28.9603431224823,1,2,1,1.0
1445,0.0,10.0,0.0,3.0,0.0,996.0,0.0,1.0,0.0,5.0,11.0,59.0,2.0,7.0,0.0,3.0,29.449211597442627,1,2,1,1.0
1447,0.0,11.0,0.0,3.0,0.0,996.0,0.0,1.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,29.46647596359253,1,2,1,1.0
1456,0.0,11.0,0.0,2.0,0.0,997.0,0.0,1.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,31.25698232650757,1,2,1,1.0
1457,0.0,11.0,0.0,2.0,0.0,998.0,0.0,1.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,31.26534342765808,1,2,1,1.0
1458,0.0,11.0,0.0,1.0,0.0,998.0,0.0,1.0,0.0,5.0,11.0,59.0,1.0,7.0,0.0,3.0,31.273568630218506,1,2,1,1.0
