,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
1401,0.0,7.0,2.0,0.0,0.0,993.0,1.0,1.0,1.0,5.0,11.0,83.0,1.0,7.0,2.0,3.0,31.493055820465088,1,2,1,1.0
1403,0.0,6.0,2.0,0.0,0.0,993.0,1.0,1.0,1.0,5.0,11.0,83.0,1.0,7.0,2.0,3.0,31.510817527770996,1,2,1,1.0
1404,0.0,6.0,2.0,0.0,0.0,993.0,1.0,1.0,1.0,5.0,11.0,84.0,1.0,7.0,2.0,3.0,31.519184112548828,1,2,1,1.0
1405,0.0,6.0,2.0,0.0,0.0,994.0,1.0,1.0,1.0,5.0,11.0,83.0,1.0,7.0,2.0,3.0,31.545077562332153,1,2,1,1.0
1406,0.0,6.0,2.0,1.0,0.0,993.0,1.0,1.0,1.0,5.0,11.0,83.0,1.0,7.0,2.0,3.0,31.55363416671753,1,2,1,1.0
1407,0.0,6.0,2.0,0.0,0.0,993.0,1.0,1.0,1.0,5.0,11.0,82.0,1.0,7.0,2.0,3.0,31.578497648239136,1,2,1,1.0
1408,0.0,6.0,2.0,0.0,0.0,992.0,1.0,1.0,1.0,5.0,11.0,82.0,1.0,7.0,2.0,3.0,31.586697340011597,1,2,1,1.0
1409,0.0,6.0,2.0,0.0,0.0,991.0,1.0,1.0,1.0,5.0,11.0,82.0,1.0,7.0,2.0,3.0,31.595123052597046,1,2,1,1.0
1411,0.0,6.0,2.0,0.0,0.0,991.0,1.0,1.0,1.0,5.0,11.0,83.0,1.0,7.0,2.0,3.0,31.628901720046997,1,2,1,1.0
1412,0.0,6.0,2.0,0.0,0.0,991.0,1.0,1.0,1.0,5.0,11.0,82.0,2.0,7.0,2.0,3.0,31.6453697681427,1,2,1,1.0
1413,0.0,6.0,2.0,0.0,0.0,990.0,1.0,1.0,1.0,5.0,11.0,82.0,2.0,7.0,2.0,3.0,31.653972625732422,1,2,1,1.0
1414,0.0,6.0,2.0,0.0,0.0,992.0,1.0,1.0,1.0,5.0,11.0,82.0,2.0,7.0,2.0,3.0,31.67107367515564,1,2,1,1.0
1415,0.0,5.0,2.0,0.0,0.0,992.0,1.0,1.0,1.0,5.0,11.0,82.0,2.0,7.0,2.0,3.0,31.68783164024353,1,2,1,1.0
1416,0.0,5.0,2.0,0.0,0.0,991.0,1.0,1.0,1.0,5.0,11.0,82.0,2.0,7.0,2.0,3.0,31.696146249771118,1,2,1,1.0
1417,0.0,5.0,2.0,0.0,0.0,990.0,1.0,1.0,1.0,5.0,11.0,82.0,2.0,7.0,2.0,3.0,31.70444369316101,1,2,1,1.0
1418,0.0,5.0,2.0,0.0,0.0,989.0,1.0,1.0,1.0,5.0,11.0,82.0,2.0,7.0,2.0,3.0,31.712871551513672,1,2,1,1.0
1419,0.0,5.0,2.0,0.0,0.0,988.0,1.0,1.0,1.0,5.0,11.0,82.0,2.0,7.0,2.0,3.0,31.729449033737183,1,2,1,1.0
1420,0.0,5.0,2.0,0.0,0.0,988.0,1.0,1.0,1.0,5.0,11.0,82.0,1.0,7.0,2.0,3.0,31.73767375946045,1,2,1,1.0
