,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
3701,0.0,2.0,2.0,0.0,0.0,991.0,0.0,0.0,2.0,1.0,11.0,79.0,9.0,2.0,7.0,0.0,74.91544651985168,1,2,1,1.0
3702,0.0,2.0,2.0,0.0,0.0,991.0,0.0,0.0,2.0,1.0,11.0,78.0,9.0,2.0,7.0,0.0,74.92428374290466,1,2,1,1.0
3703,0.0,2.0,2.0,0.0,0.0,992.0,0.0,0.0,2.0,1.0,11.0,78.0,9.0,2.0,7.0,0.0,74.93286895751953,1,2,1,1.0
3704,0.0,2.0,2.0,0.0,0.0,993.0,0.0,0.0,2.0,1.0,11.0,78.0,9.0,2.0,7.0,0.0,74.94968128204346,1,2,1,1.0
4325,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,126.56731343269348,1,2,1,1.0
4327,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,126.66572117805481,1,2,1,1.0
4352,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,127.08222675323486,1,2,1,1.0
4353,0.0,9.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,6.0,10.0,150.0,2.0,0.0,0.0,3.0,127.0908591747284,1,2,1,1.0
5327,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,146.9929597377777,1,2,1,1.0
5328,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,147.0825641155243,1,2,1,1.0
5329,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,147.09110474586487,1,2,1,1.0
5330,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,147.10104870796204,1,2,1,1.0
5331,0.0,9.0,0.0,0.0,1.0,147.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,147.15182828903198,1,2,1,1.0
5332,0.0,9.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,147.19404482841492,1,2,1,1.0
5333,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,147.2530393600464,1,2,1,1.0
5334,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,147.31263518333435,1,2,1,1.0
5335,0.0,9.0,0.0,1.0,1.0,145.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,147.35509657859802,1,2,1,1.0
5336,0.0,9.0,0.0,1.0,1.0,146.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,147.36381316184998,1,2,1,1.0
5337,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,147.38950204849243,1,2,1,1.0
5338,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,147.3978569507599,1,2,1,1.0
5339,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,147.40635561943054,1,2,1,1.0
5340,0.0,9.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,147.414781332016,1,2,1,1.0
5341,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,151.0,2.0,0.0,0.0,3.0,147.44896340370178,1,2,1,1.0
5342,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,8.0,10.0,151.0,2.0,0.0,0.0,3.0,147.45789527893066,1,2,1,1.0
5369,0.0,10.0,0.0,1.0,1.0,133.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,147.99028420448303,1,2,1,1.0
5371,0.0,10.0,0.0,1.0,1.0,132.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.12184405326843,1,2,1,1.0
5374,0.0,10.0,0.0,1.0,1.0,131.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.1951858997345,1,2,1,1.0
5375,0.0,10.0,0.0,1.0,1.0,130.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.2195520401001,1,2,1,1.0
5376,0.0,10.0,0.0,1.0,1.0,129.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.2275574207306,1,2,1,1.0
5377,0.0,10.0,0.0,1.0,1.0,128.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.23593854904175,1,2,1,1.0
5378,0.0,10.0,0.0,1.0,1.0,127.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.24419260025024,1,2,1,1.0
5379,0.0,10.0,0.0,1.0,1.0,126.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.25234484672546,1,2,1,1.0
5380,0.0,10.0,0.0,1.0,1.0,125.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.26862716674805,1,2,1,1.0
5381,0.0,10.0,0.0,1.0,1.0,124.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.2766876220703,1,2,1,1.0
5382,0.0,10.0,0.0,1.0,1.0,123.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.28480052947998,1,2,1,1.0
5383,0.0,10.0,0.0,1.0,1.0,122.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.2930018901825,1,2,1,1.0
5384,0.0,10.0,0.0,1.0,1.0,121.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.30126309394836,1,2,1,1.0
5386,0.0,9.0,0.0,1.0,1.0,122.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.4261815547943,1,2,1,1.0
5387,0.0,9.0,0.0,1.0,1.0,123.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.43421053886414,1,2,1,1.0
5388,0.0,9.0,0.0,1.0,1.0,124.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.44225072860718,1,2,1,1.0
5389,0.0,9.0,0.0,1.0,1.0,123.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,148.45841312408447,1,2,1,1.0
5391,0.0,9.0,0.0,1.0,1.0,122.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,148.48261880874634,1,2,1,1.0
5392,0.0,9.0,0.0,1.0,1.0,121.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,148.49058938026428,1,2,1,1.0
5393,0.0,9.0,0.0,1.0,1.0,120.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,148.4985339641571,1,2,1,1.0
5394,0.0,9.0,0.0,1.0,1.0,119.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,148.5066704750061,1,2,1,1.0
5395,0.0,9.0,0.0,1.0,1.0,118.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,148.57917833328247,1,2,1,1.0
5396,0.0,9.0,0.0,1.0,1.0,117.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,148.5871684551239,1,2,1,1.0
5397,0.0,9.0,0.0,1.0,1.0,117.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,0.0,0.0,3.0,148.59517121315002,1,2,1,1.0
5398,0.0,9.0,0.0,1.0,1.0,117.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,148.60323023796082,1,2,1,1.0
5399,0.0,9.0,0.0,1.0,1.0,116.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,148.61122512817383,1,2,1,1.0
5400,0.0,9.0,0.0,1.0,1.0,118.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,148.6276159286499,1,2,1,1.0
5401,0.0,9.0,0.0,1.0,1.0,119.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,148.63573169708252,1,2,1,1.0
5402,0.0,8.0,0.0,1.0,1.0,117.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,0.0,0.0,3.0,148.7252266407013,1,2,1,1.0
5403,0.0,9.0,0.0,1.0,1.0,117.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,148.78238368034363,1,2,1,1.0
5404,0.0,9.0,0.0,1.0,1.0,118.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,148.79071378707886,1,2,1,1.0
5405,0.0,9.0,0.0,1.0,1.0,117.0,0.0,1.0,0.0,9.0,10.0,149.0,2.0,0.0,0.0,3.0,148.8070363998413,1,2,1,1.0
5406,0.0,9.0,0.0,1.0,1.0,117.0,0.0,1.0,0.0,9.0,10.0,151.0,2.0,0.0,0.0,3.0,148.81499433517456,1,2,1,1.0
5408,0.0,9.0,0.0,1.0,1.0,116.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,148.93869996070862,1,2,1,1.0
5409,0.0,9.0,0.0,1.0,1.0,116.0,0.0,1.0,0.0,9.0,10.0,151.0,2.0,0.0,0.0,3.0,148.9467921257019,1,2,1,1.0
5410,0.0,9.0,0.0,1.0,1.0,115.0,0.0,1.0,0.0,9.0,10.0,151.0,2.0,0.0,0.0,3.0,148.95481038093567,1,2,1,1.0
5411,0.0,9.0,0.0,1.0,1.0,114.0,0.0,1.0,0.0,9.0,10.0,151.0,2.0,0.0,0.0,3.0,148.96302247047424,1,2,1,1.0
5412,0.0,9.0,0.0,1.0,1.0,113.0,0.0,1.0,0.0,9.0,10.0,151.0,2.0,0.0,0.0,3.0,148.97104048728943,1,2,1,1.0
5413,0.0,9.0,0.0,1.0,1.0,114.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,148.9872341156006,1,2,1,1.0
5414,0.0,9.0,0.0,1.0,1.0,115.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,149.0033667087555,1,2,1,1.0
5415,0.0,9.0,0.0,1.0,1.0,119.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,149.0439305305481,1,2,1,1.0
5416,0.0,10.0,0.0,1.0,1.0,118.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,149.06001567840576,1,2,1,1.0
5418,0.0,10.0,0.0,1.0,1.0,117.0,0.0,1.0,0.0,9.0,10.0,150.0,2.0,0.0,0.0,3.0,149.07618403434753,1,2,1,1.0
