,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,time,sh_entropy,k,disc,min_entropy
10665,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,263.48361921310425,1,2,1,1.0
10666,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,263.57554030418396,1,2,1,1.0
10671,0.0,9.0,0.0,1.0,1.0,147.0,0.0,1.0,0.0,6.0,10.0,149.0,2.0,0.0,0.0,3.0,263.67029428482056,1,2,1,1.0
10681,0.0,9.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,263.8828110694885,1,2,1,1.0
10682,0.0,9.0,0.0,1.0,1.0,149.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,263.89086413383484,1,2,1,1.0
10683,0.0,9.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,263.8988540172577,1,2,1,1.0
10684,0.0,9.0,0.0,1.0,1.0,150.0,0.0,1.0,0.0,8.0,10.0,147.0,2.0,0.0,0.0,3.0,263.9069616794586,1,2,1,1.0
10685,0.0,9.0,0.0,1.0,1.0,151.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,263.9149520397186,1,2,1,1.0
10686,0.0,9.0,0.0,1.0,1.0,152.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,263.9390540122986,1,2,1,1.0
10687,0.0,9.0,0.0,1.0,1.0,153.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,263.99516105651855,1,2,1,1.0
10688,0.0,9.0,0.0,1.0,1.0,154.0,0.0,1.0,0.0,8.0,10.0,148.0,2.0,0.0,0.0,3.0,264.00316858291626,1,2,1,1.0
10704,0.0,8.0,0.0,1.0,1.0,155.0,0.0,1.0,0.0,8.0,10.0,150.0,2.0,1.0,1.0,3.0,264.2902648448944,1,2,1,1.0
10710,0.0,8.0,0.0,1.0,1.0,157.0,0.0,1.0,0.0,8.0,10.0,149.0,2.0,1.0,1.0,3.0,264.3485143184662,1,2,1,1.0
10767,0.0,6.0,0.0,2.0,1.0,165.0,0.0,1.0,0.0,8.0,11.0,145.0,1.0,0.0,1.0,3.0,265.318922996521,1,2,1,1.0
10773,0.0,6.0,0.0,2.0,1.0,166.0,0.0,1.0,0.0,8.0,11.0,145.0,1.0,0.0,1.0,3.0,265.3854262828827,1,2,1,1.0
10834,0.0,0.0,0.0,2.0,1.0,163.0,0.0,1.0,0.0,9.0,11.0,148.0,3.0,0.0,1.0,3.0,266.2812478542328,1,2,1,1.0
10835,0.0,0.0,0.0,2.0,1.0,163.0,0.0,1.0,0.0,9.0,10.0,148.0,2.0,0.0,1.0,3.0,266.2893488407135,1,2,1,1.0
10836,0.0,0.0,0.0,2.0,1.0,163.0,0.0,1.0,0.0,9.0,10.0,148.0,1.0,0.0,1.0,3.0,266.29762744903564,1,2,1,1.0
10837,0.0,0.0,0.0,2.0,1.0,164.0,0.0,1.0,0.0,9.0,10.0,148.0,1.0,0.0,1.0,3.0,266.30594396591187,1,2,1,1.0
10838,0.0,0.0,0.0,2.0,1.0,163.0,0.0,1.0,0.0,9.0,10.0,147.0,1.0,0.0,1.0,3.0,266.32241129875183,1,2,1,1.0
